Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13060182,2020-11-14 10:26:30,2020-11-14 10:22:35,6665274,1818871278,6665274,272,711,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060182/SRR13060182.lite.1,SRX9508433,NS500153:A27.1.30_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716972,SAMN16679089,simple,408170,human gut metagenome,A27.1.30_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,1BC04015BF807334D9FE6A6AAFAD24E4,894D7993FAAF5C5E29E285286286CB3E
SRR13060181,2020-11-14 10:26:30,2020-11-14 10:23:53,7944748,2156102932,7944748,271,852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060181/SRR13060181.lite.1,SRX9508434,NS500153:A27.1.7_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716971,SAMN16679090,simple,408170,human gut metagenome,A27.1.7_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,4D33D4B96EAAF2F661A91B4196FC6A30,6F66FB6285508E3758CE89775B576124
SRR13060180,2020-11-14 10:26:30,2020-11-14 10:22:44,7378095,2012540342,7378095,272,784,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060180/SRR13060180.lite.1,SRX9508435,NS500153:A28.1.0_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716973,SAMN16679091,simple,408170,human gut metagenome,A28.1.0_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,70AD52E8722F8DE9511D7E8455914E17,37CD469ABC1C959A86946D0300A32373
SRR13060189,2020-11-14 10:24:15,2020-11-14 10:19:17,42749,16244620,42749,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060189/SRR13060189.lite.1,SRX9508426,M00175:A11.1.180_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716963,SAMN16679228,simple,408170,human gut metagenome,A11.1.180_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,3334EC4582EFE8110FFC61C79A1C3308,DCA98BE0491F6E1D79F84D9C10A9FFE7
SRR13060188,2020-11-14 10:24:15,2020-11-14 10:19:33,50684,19259920,50684,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060188/SRR13060188.lite.1,SRX9508427,M00175:A11.1.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716965,SAMN16679229,simple,408170,human gut metagenome,A11.1.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,9FB61845DFA8C27098BD7C8B87C7F000,506155969AEB41BDC6D65CECE7566352
SRR13060187,2020-11-14 10:24:15,2020-11-14 10:20:22,3466039,940531258,3466039,271,372,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060187/SRR13060187.lite.1,SRX9508428,NS500153:A24.2.60_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716966,SAMN16679084,simple,408170,human gut metagenome,A24.2.60_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,7FE8014308CD6F4E1C71F92A199607FC,5933CBD2B5C78C129B1A24990B57B00D
SRR13060186,2020-11-14 10:26:30,2020-11-14 10:23:28,8936066,2469745835,8936066,276,920,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060186/SRR13060186.lite.1,SRX9508429,NS500153:A24.2.7_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716967,SAMN16679085,simple,408170,human gut metagenome,A24.2.7_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,C54654F45534F6A2C2B913B619002D80,2F6D9375357534C0C53A2F414087794D
SRR13060185,2020-11-14 10:54:44,2020-11-14 10:19:55,1768238,480834592,1768238,271,193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060185/SRR13060185.lite.1,SRX9508430,NS500153:A26.1.60_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716969,SAMN16679086,simple,408170,human gut metagenome,A26.1.60_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,FE9176E57562D94A6B30B2041BA9C2F7,573F0BB620EC350E74B7703F9AAA7295
SRR13060194,2020-11-14 10:24:15,2020-11-14 10:19:02,110042,28010414,110042,254,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060194/SRR13060194.lite.1,SRX9508421,NS500153:4.11.DP_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716959,SAMN16679007,simple,408170,human gut metagenome,4.11.DP_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,CAD84E335846CCCF60CA16059B737F61,F4001DD4E6945C4A5BDA19B0B0F106C1
SRR13060193,2020-11-14 10:24:15,2020-11-14 10:19:03,38317,14560460,38317,380,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060193/SRR13060193.lite.1,SRX9508422,M00175:A10.2.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716961,SAMN16679224,simple,408170,human gut metagenome,A10.2.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,F036B02A650CCF45F66011DA5122DA51,950376CF7B038F47A489504489EF50CB
SRR13060192,2020-11-14 10:24:15,2020-11-14 10:19:09,54727,20796260,54727,380,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060192/SRR13060192.lite.1,SRX9508423,M00175:A10.2.30_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716960,SAMN16679225,simple,408170,human gut metagenome,A10.2.30_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,8DF4BCAF5071830C86382DB11C285449,C01B6821EF7E5D76B74762F180932E12
SRR13060191,2020-11-14 10:24:15,2020-11-14 10:18:58,21938,8336440,21938,380,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060191/SRR13060191.lite.1,SRX9508424,M00175:A10.2.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716962,SAMN16679226,simple,408170,human gut metagenome,A10.2.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,4E48C83999EC601A7DA752FA3100A669,C128431D4BDE6F81CA7CD19824545E61
SRR13060190,2020-11-14 10:24:15,2020-11-14 10:18:55,16321,6201980,16321,380,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060190/SRR13060190.lite.1,SRX9508425,M00175:A11.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716964,SAMN16679227,simple,408170,human gut metagenome,A11.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,09D701F8CFC17A8BA0AC34B6C2782BB9,5151BDF6490B5C56AC27433DCA19514B
SRR13060199,2020-11-14 10:24:15,2020-11-14 10:19:12,33538,12744440,33538,380,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060199/SRR13060199.lite.1,SRX9508416,M00175:5.3.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716954,SAMN16679219,simple,408170,human gut metagenome,5.3.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,DF43611A8F621C57E666B715AEEBF93D,16A343012B42E9BC565A741B6FD4B6AD
SRR13060198,2020-11-14 10:24:15,2020-11-14 10:19:11,35166,13363080,35166,380,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060198/SRR13060198.lite.1,SRX9508417,M00175:5.3.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716955,SAMN16679220,simple,408170,human gut metagenome,5.3.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,45DCEEF74C1A5C0389128A4B98A5E6B6,433B9EAF47FFD5F6774DAB73090478CC
SRR13060197,2020-11-14 10:24:15,2020-11-14 10:19:10,29224,11105120,29224,380,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060197/SRR13060197.lite.1,SRX9508418,M00175:A10.1.0_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716956,SAMN16679221,simple,408170,human gut metagenome,A10.1.0_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,B2C81F94614773E45AD5E1FB8AF2A2F2,9C7B26F23D6A520E729AD50535A0B175
SRR13060196,2020-11-14 10:24:15,2020-11-14 10:19:04,58150,22097000,58150,380,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060196/SRR13060196.lite.1,SRX9508419,M00175:A10.1.60_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716957,SAMN16679222,simple,408170,human gut metagenome,A10.1.60_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,8060F460B8E6888892AA0D1B0ADB96D5,4AA6B9F6908D92E4758A253142116758
SRR13060195,2020-11-14 10:24:15,2020-11-14 10:19:08,47646,18105480,47646,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060195/SRR13060195.lite.1,SRX9508420,M00175:A10.1.7_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716958,SAMN16679223,simple,408170,human gut metagenome,A10.1.7_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,A6C76EB8CD6EDCA4DF0BF6922AFE0EBB,271CF4432C9149129BE83C200F51F73A
SRR13060204,2020-11-14 10:50:50,2020-11-14 10:19:13,42684,16219920,42684,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060204/SRR13060204.lite.1,SRX9508411,M00175:4.8.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716949,SAMN16679214,simple,408170,human gut metagenome,4.8.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,1BA2ED847D018F8B2D3C63DD74CDBD53,513E8F42C9301E04FD0FA81AE61A4DED
SRR13060203,2020-11-14 10:24:15,2020-11-14 10:19:13,49693,18883340,49693,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060203/SRR13060203.lite.1,SRX9508412,M00175:4.9.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716951,SAMN16679215,simple,408170,human gut metagenome,4.9.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,5D17F645B8430F60BEF1018D48709AD4,54EFD2C155ED19F801D5C5D37A7E1CBF
SRR13060202,2020-11-14 10:24:15,2020-11-14 10:19:16,50699,19265620,50699,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060202/SRR13060202.lite.1,SRX9508413,M00175:4.9.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716950,SAMN16679216,simple,408170,human gut metagenome,4.9.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,094D1501D6FE79510DCA2056BB039FFC,DD0D72ACAD6A1785929796DDC4283C67
SRR13060201,2020-11-14 10:24:15,2020-11-14 10:19:09,45271,17202980,45271,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060201/SRR13060201.lite.1,SRX9508414,M00175:5.2.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716952,SAMN16679217,simple,408170,human gut metagenome,5.2.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,2F18EF42669D8557445259544C7D976A,04855635CFFAD7DC58AF8EFE77B26C98
SRR13060200,2020-11-14 10:24:15,2020-11-14 10:19:13,46695,17744100,46695,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060200/SRR13060200.lite.1,SRX9508415,M00175:5.2.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716953,SAMN16679218,simple,408170,human gut metagenome,5.2.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,22115CC3A1CCDB263695F2D3AEE0ADFB,6530DB49CB0D959FB018FDA22317B397
SRR13060208,2020-11-14 10:24:14,2020-11-14 10:19:23,51493,19567340,51493,380,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060208/SRR13060208.lite.1,SRX9508407,M00175:4.1.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716945,SAMN16679211,simple,408170,human gut metagenome,4.1.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,43EB9196B17068C2982C9353D4DAF029,C1D72DE0FB02483293746FA87197D849
SRR13060207,2020-11-14 10:24:14,2020-11-14 10:19:14,45610,17331800,45610,380,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060207/SRR13060207.lite.1,SRX9508408,M00175:4.1.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716946,SAMN16679212,simple,408170,human gut metagenome,4.1.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,852CF7A207AADBB1DB2D698FE5DF6FBE,01C84796077CC882FD68E659329BF62E
SRR13060205,2020-11-14 10:24:14,2020-11-14 10:20:06,1442940,392427896,1442940,271,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060205/SRR13060205.lite.1,SRX9508410,NS500153:4.10.DS_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716948,SAMN16679006,simple,408170,human gut metagenome,4.10.DS_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,F468AC59D1E3A446CA5AB95B8AD907B4,182BC526350384B5F43F0B3373153167
SRR13060209,2020-11-14 10:24:14,2020-11-14 10:19:19,38476,14620880,38476,380,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060209/SRR13060209.lite.1,SRX9508406,M00175:4.15.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716944,SAMN16679210,simple,408170,human gut metagenome,4.15.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,E92B37C67B72D8269E63B23C4BC956A8,BCF2B9D0F0293A4F221210AAC1B296F0
SRR13060206,2020-11-14 10:24:14,2020-11-14 10:19:23,39089,14853820,39089,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060206/SRR13060206.lite.1,SRX9508409,M00175:4.8.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716947,SAMN16679213,simple,408170,human gut metagenome,4.8.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,329606BD5E2BC044FBDB2A141BFA6385,DD78D5283F1AFD0B0732E955AA9D7F12
SRR13060214,2020-11-14 10:24:14,2020-11-14 10:19:15,35131,13349780,35131,380,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060214/SRR13060214.lite.1,SRX9508401,M00175:4.13.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716939,SAMN16679205,simple,408170,human gut metagenome,4.13.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,B3271C1F9D5A7DF502EDC7D1F356A83E,09B917DE1F3E10742CEDCB6C21A57974
SRR13060213,2020-11-14 10:24:14,2020-11-14 10:19:23,40248,15294240,40248,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060213/SRR13060213.lite.1,SRX9508402,M00175:4.13.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716940,SAMN16679206,simple,408170,human gut metagenome,4.13.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,26CDF702D0DDE7738652B0611318811B,B72FB8CC90B9A242C4B64173E7825461
SRR13060212,2020-11-14 10:24:14,2020-11-14 10:19:19,39500,15010000,39500,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060212/SRR13060212.lite.1,SRX9508403,M00175:4.14.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716941,SAMN16679207,simple,408170,human gut metagenome,4.14.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,60C68B0FC13A9B07448BAC8FF0AB4C23,2A0178CE5CE7C46407C355AE307D26D7
SRR13060211,2020-11-14 10:24:14,2020-11-14 10:19:23,46626,17717880,46626,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060211/SRR13060211.lite.1,SRX9508404,M00175:4.14.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716942,SAMN16679208,simple,408170,human gut metagenome,4.14.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,14BD6721DFCB8367BB827CACA234C95E,6145518523A7C01DDC7ACB06F068DCA7
SRR13060210,2020-11-14 10:24:14,2020-11-14 10:19:21,54519,20717220,54519,380,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13060/SRR13060210/SRR13060210.lite.1,SRX9508405,M00175:4.15.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716943,SAMN16679209,simple,408170,human gut metagenome,4.15.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,BEE1E9D514B15764B7C1FDC7F49B651B,A29CA6F3F672F8427E36724168CBD791
SRR13060216,2020-11-14 10:24:14,2020-11-14 10:21:21,3628608,990785694,3628608,273,380,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060216/SRR13060216.lite.1,SRX9508399,NS500153:4.10.DP_wgs,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP292558,PRJNA674880,,674880,SRS7716937,SAMN16679005,simple,408170,human gut metagenome,4.10.DP_wgs,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,10357B19688FE705ACBBFCA802E6BCAB,A11CAA6D956467C083DD59EB0118A16E
SRR13060219,2020-11-14 10:24:14,2020-11-14 10:19:31,49224,18705120,49224,380,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060219/SRR13060219.lite.1,SRX9508396,M00175:4.11.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716933,SAMN16679201,simple,408170,human gut metagenome,4.11.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,5BA862A7A13B0E4CD36399BC7DC53225,0039EAB38ADC16128BE5652E6077A5F7
SRR13060218,2020-11-14 10:24:14,2020-11-14 10:19:32,50980,19372400,50980,380,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060218/SRR13060218.lite.1,SRX9508397,M00175:4.11.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716935,SAMN16679202,simple,408170,human gut metagenome,4.11.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,0B33BE2DD646EB9E699FBE8DEBB2C45C,F973189217B2C8D1F24B613A7312339D
SRR13060217,2020-11-14 10:24:14,2020-11-14 10:19:15,18543,7046340,18543,380,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060217/SRR13060217.lite.1,SRX9508398,M00175:4.12.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716936,SAMN16679203,simple,408170,human gut metagenome,4.12.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,3CC33C3736503529722282C7790EE943,2E151E8B596B7B2A5610725E341D6ECD
SRR13060215,2020-11-14 10:24:14,2020-11-14 10:19:22,30555,11610900,30555,380,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13060/SRR13060215/SRR13060215.lite.1,SRX9508400,M00175:4.12.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716938,SAMN16679204,simple,408170,human gut metagenome,4.12.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,B7860ABDEDE7F90D2BD8387A51301D5A,7B31A1FEB91BA8B5B127C4891003F75D
SRR13060224,2020-11-14 10:24:14,2020-11-14 10:19:33,39288,14929440,39288,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060224/SRR13060224.lite.1,SRX9508391,M00175:3.5.DS_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716929,SAMN16679196,simple,408170,human gut metagenome,3.5.DS_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,0CFF30566621DCE9B48EAEE453B7F9C1,4280C0C07E2D7A72ABC6F28E5AA1DB8A
SRR13060223,2020-11-14 10:24:14,2020-11-14 10:19:33,42523,16158740,42523,380,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13060/SRR13060223/SRR13060223.lite.1,SRX9508392,M00175:3.7.DP_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP292558,PRJNA674880,,674880,SRS7716931,SAMN16679197,simple,408170,human gut metagenome,3.7.DP_16S,,,,,,,no,,,,,WASHINGTON UNIVERSITY IN ST. LOUIS,SRA1155924,,public,58F3C7E0F7EBA72507740D8F87B3245C,C2593682C0F93A8D42512CFB247DF123
